9702409,9704363
105124,6157
9811271,9508276
9606252,9407390
9810270,9612332
110292,9709345
9811237,9606233
9708376,9409281
9803293,9703443
1290,9301237
9708364,9710410
107254,9506380
9704299,9501384
9310368,9702435
9910327,9905209
12308,3219
101342,9205203
9902242,9403224
108235,9901394
9801336,9303230
9807319,9806518
9507309,9803480
9509322,9409333
9502230,9412358
7110,9512225
9605386,9501334
9704291,9402340
104214,9501287
9303,9412257
9803437,9407372
9405322,9301281
7055,9411245
9801325,9412257
9908257,9302316
12021,9711401
103034,9707401
9809319,9401354
106278,9209291
9506302,9309289
111205,9902356
5104,9712537
9611293,9508320
106141,9410360
9709386,9404306
9603441,9902293
111422,9801350
9911349,9907272
9606312,9211322
9602378,9210235
9712364,9909574
111068,9501369
104068,9609233
104128,9903417
104174,9911293
7228,9707345
9802429,9801442
9907226,9704253
111042,112129
3154,9909232
9811434,9507453
9906209,9605245
9908229,9408382
9605462,9902236
9601365,9305262
9903471,9506475
9801350,9708467
5226,9905386
9802277,9806280
9706307,9409254
202086,9912317
9604279,9302247
12034,9503356
7311,9809368
9612421,9609357
112054,9806367
9905409,9508243
9804210,9606403
9712505,9407347
9903457,9901210
9811295,9811299
11313,9406389
9908515,9704313
111338,9807421
9510439,9310233
7116,9405348
9601222,11055
9609294,9510350
9611409,9601311
10199,9802387
9912442,9507319
9710530,9403266
11339,1233
8186,9206244
9907448,9602421
9611342,9605246
9512232,9204225
202191,9312272
6357,9203222
9912505,9906417
202011,9710214
9711491,9705453
9903501,9208251
201297,112255
111220,9209238
9711471,9405386
2168,9311204
102145,9507386
9803487,9710417
9810397,9411260
9908205,9805217
9901234,3221
9711248,9512225
9912405,9702435
102191,9808211
4210,9712462
102060,9807439
9910375,9803227
9712539,9606345
7083,9701419
9504347,9504373
9903540,9903455
9506327,9305314
9610212,9504219
107009,9802290
9903432,9803315
112129,9601333
9703374,110310
9607233,9504372
9810473,9605383
11244,9705418
9401286,9308232
9506380,9803279
201107,9904336
9608235,9503319
9711372,9308309
9801266,9401317
9904346,9807326
9710434,9409458
111362,9403256
201024,9910396
9807423,9804363
9802298,9712368
104131,9911481
8156,9309234
9512269,9407407
9804463,9408245
9903340,9512388
9701421,9310276
9903312,9705479
9801330,9505282
108024,9601349
9902334,9506346
9606414,9204205
9812275,9206246
7270,9604436
9707283,9507425
4160,9611224
112154,9612328
9908254,9907559
9508283,9403371
9703350,9405337
202186,9802273
9910417,9805422
9505384,103023
9903215,9407389
9401319,9305289
9907555,9907368
9708484,107048
9906232,9906352
9410272,9307248
10328,9307247
102012,6022
9602410,9306248
9811419,9804421
9912224,9308262
9606415,9605447
1020,9903251
11383,9709481
8061,9707391
9904460,9312279
9709221,9403314
106139,5261
9077,9906359
9510374,9407216
12278,9806246
9605325,9701320
107131,9306294
111242,9610252
202016,7006
104238,102310
9712464,9610217
9811447,9507393
9711216,9607225
9911500,9809531
4053,9902263
9910554,9807525
9808289,9711210
9806404,9410384
9903334,9602350
9502414,9307347
9906308,9403281
9309241,9304277
1039,9412225
9706323,9509350
9905264,9504333
105008,9404237
9909419,9901254
9705219,9705398
107144,9604317
9610461,9509272
9904428,9502229
9412326,9706232
9906366,9410250
9809284,9911345
8005,9309223
9507274,9402313
9511336,9708239
9907510,9308325
102224,10296
9807451,9702343
9410364,9203216
9807225,9412293
9906506,9907549
9904509,9712222
112298,9902354
8019,9805262
111140,9608251
9604339,9603209
11307,9235
104099,9306235
7218,9405326
102035,9503296
107154,9603420
9410403,9502262
9401226,9204229
9904320,9711440
9809466,9505359
9706499,9812346
9411383,9405313
9903266,9402253
9603251,202004
106178,9412235
9712283,9705309
9603342,9303274
202169,205036
5025,111243
10029,9602320
9910526,9405237
8230,9512300
9706238,9912416
5226,9305219
9612489,9604363
9603302,9307245
202058,9606280
9804284,9911524
9904432,9811448
10141,9810410
9904248,9905220
9603315,9310298
9701415,9205228
103053,9904425
9107,9911507
9912483,9502413
9507462,9303320
102161,9402253
9607480,9704374
1104,9203216
9905426,9809531
9811362,9502401
111340,9402335
9905327,9310320
1203,9910327
9512275,9803363
9905467,9702266
111064,9801355
9707251,12260
9810500,9403219
103192,12378
112278,9907261
109103,9909324
7238,9404238
9905515,9507353
9806237,9502348
9906340,9510408
9712401,9605259
9610416,9604260
9807503,9607383
202255,9704455
9609416,9705416
9903513,9610231
9907462,9412215
103195,9906383
9608272,9309257
110270,9511388
9502252,9310212
112336,9702265
9811361,9611433
7242,9709383
9707374,9506210
9602255,9801411
3034,9811446
202122,9904211
9803461,9809321
9808213,9507453
2288,9608221
101105,9710270
111349,6005
9602235,7110
11122,9605281
9709223,2177
110299,9702408
9508249,9411285
9808395,9905318
7092,9406382
203038,4127
201226,112337
1073,9506314
201156,4043
12333,9912265
9905501,9807264
102014,12016
9812423,9310242
2258,9405342
3133,9607397
9706499,2064
9903346,9706429
6022,9404282
106057,9404247
104151,9610233
9406359,12096
9706332,9609443
9704351,104053
102043,9903478
9710223,9601256
9808455,9711277
101282,9209232
9608201,9302225
9612439,9503241
1233,9805335
2091,9605434
9812333,9510449
9907231,9702331
111213,9501281
109115,101070
9510403,9502378
9710422,9308210
5019,9809520
9512220,9410353
9812333,9504334
9905263,9806305
10024,9612313
3268,9812465
9506461,9509248
9603233,9205233
9608410,9403320
108236,9602386
9705310,9507354
106005,7318
103174,9905464
103195,9302316
11094,9909506
9910404,9308241
108109,104073
9607465,9603330
106163,9408217
9903435,9611399
9510219,9408384
9802436,1166
9505224,9903475
9605221,9403306
9402314,9304321
11365,9505245
9907362,9411273
9911243,9804363
106101,102099
102218,9904393
3282,9401310
9911435,9502318
9912279,9603289
103053,9803315
7219,9709417
9901292,9811378
2150,9810272
9409259,9409263
9711456,9308333
9811468,9705234
9610357,9207235
9810288,9705398
9405254,9308274
3064,3033
9707497,9805215
112224,9710204
9912518,9609381
9506313,9310326
9907362,9605267
9912480,109030
9907535,9512348
107053,9709420
9905222,9903252
9908423,9311332
9810412,9808287
9611440,9209259
9908458,9412265
9610309,9512437
103256,102344
9602395,9502335
9807305,9305305
9710436,106329
105252,9703206
9810300,9606399
12198,9706427
6238,9906527
9504334,4059
9803380,9801212
9901283,9805342
107268,105239
9810291,9507377
9912504,9812472
109119,9701381
3021,9906257
103067,9801271
112023,9350
9702358,9306237
9406286,9311297
9311370,9802445
9811258,9905359
9807273,9403388
9910399,9310242
110059,9302240
3095,9612300
111183,9408306
9125,9307317
9904353,9603234
9702315,9504204
105038,9903410
105167,9810466
9705281,9509226
9805484,9506452
9906400,9406288
4186,9409440
9802367,9708311
9902271,9307235
107181,11363
106355,9804376
9902400,9507326
3188,9905550
9807417,9808275
109071,9904282
11038,9806345
9403214,9306220
112037,9812282
9809505,9311345
9811461,9605423
9608410,9604398
105003,9305314
6308,9509205
3281,9810309
4046,9905239
9509322,9502258
5025,9609331
9903468,9506380
201056,107266
9812537,9809545
9712530,9204215
111404,9701227
9508340,9408354
1017,9910498
9906221,9806471
102228,9807310
9907523,9305323
9610243,9510333
104112,102090
109061,9304307
9808251,9312359
9702217,9512300
9508296,9409330
9906429,9905221
9904477,9811484
1096,9503241
110008,9305274
9901246,9806315
9810487,9501282
2074,9707435
9068,9406390
108216,9801238
7306,9511447
9706504,9506270
9510432,9210253
2080,9810201
9604322,9509292
9903344,9909429
9801272,9612346
6098,9704333
9611306,9407372
9610481,9601367
203079,9610315
9901409,9603404
103064,102331
107224,9710356
9912304,9508325
9349,9237
9512356,9511255
9703317,9402254
9812320,9710438
9809352,9612397
9809431,9912552
6032,9303249
9708419,9503351
9911317,9702409
111188,9406220
102116,9808371
9511442,9502408
9509329,9809596
106086,9910204
9612329,9402364
110222,9608361
3111,9511424
102041,9806292
2178,9911457
12234,9904468
109260,9210241
5064,9806387
9703254,9504330
9909540,9609331
9809376,9812371
9507368,6205
9809507,9807241
9806501,9710521
9511275,9706294
9088,9409440
9909234,9806390
201045,9601218
202092,107002
109140,9807212
9810265,9502298
9509410,9311261
103048,9306226
4007,9512380
112112,9309223
10253,9805242
101127,9805442
9808306,9302247
9811330,9508247
9810450,9308275
9410413,9612227
9701201,9910211
9510262,9412255
9805352,9702319
9602422,9904225
3201,9911514
9910476,9702244
9709292,9510252
107007,4208
9308315,9912282
9511375,9911364
9602423,9511433
112119,106247
9812256,9504351
9905484,9806344
9509296,9812296
3146,9907501
110085,106120
9808459,9407404
106253,9609419
2037,9508325
203062,9504307
7085,9706247
9707522,9707313
6120,9212235
9508346,9504300
201172,9402360
9610357,9512341
9806360,9902328
9809433,9807293
111062,9708226
9907319,9801224
6028,9203225
9811443,9804297
102180,9703279
9602201,9603249
110259,9510258
9407324,9705304
102271,9607447
1334,9412265
9603351,9411323
9912350,9909310
12257,9703210
9603420,9904220
9805419,4083
9609328,9506425
10272,9709432
9406357,9211256
9912291,9603208
9811435,9612394
1188,9612232
9703255,9309310
103058,9810410
111060,6077
9307307,9302269
9801210,9609287
9503245,9610498
3212,9907234
112034,9509410
1061,9803315
9907522,9803315
9510215,9410260
12178,3284
9903425,9604387
9910530,9701396
9706484,9505244
9702400,9510367
9706438,9702359
9707541,9704441
9909408,9603350
203061,9908363
9807396,9607440
9606217,9410406
9708201,9404277
9611278,9606443
9512335,9812301
9705294,9510386
9803421,9401204
9511339,9304241
107089,9406357
7320,9408322
9711489,9410311
9906293,9409295
9712495,9705391
106319,9905372
9705352,9704415
9601208,9309294
101317,110300
9701245,9309277
202248,11333
9806530,9708419
107276,9709432
112039,9603343
9805259,9204202
9810543,9808493
9910279,9407404
9606439,9906232
110406,9704450
110063,9403226
9812486,9611368
2258,9607379
9811387,9804403
9606216,9501375
9603230,9507307
9511368,9305274
9911269,9911206
3122,9902371
1073,9811323
9712288,9706463
9708376,9609481
8127,9906478
9803279,9507237
9309279,9209277
9902334,9402363
9901328,9709499
106327,9907496
9808333,9709388
101188,1147
9806336,9412343
106257,9404357
9810464,9509406
9144,9307247
9806334,9312235
107155,9503238
9602421,9308351
9602207,9405298
9512215,9507310
9609465,9408370
110213,9809543
9711213,9411229
9712368,9603374
9299,9804421
4262,9512253
9610510,9501201
8289,9803286
3066,9812483
9910516,9504246
9707513,9704420
9602283,9302224
9704231,9608308
9804294,9909255
9705272,9503445
203105,9704357
9909334,9409314
106104,9904301
104104,4171
9609284,9703437
5186,9801449
8124,9206236
9707327,9606468
9404304,9205220
9906383,9711455
6342,9812441
9610382,9509308
9903387,9705244
9610510,9611229
9812498,9703278
9073,9708426
9709244,9602281
6071,9709445
9312353,9310233
111226,9501379
2041,9705337
110171,9703284
9508286,9402324
9911504,4186
202248,9509312
9910485,9905512
9604269,9502261
111323,9703464
9811419,9801368
111282,9307232
9907522,9906549
3236,9809421
2238,9409260
9905533,9603202
9406404,9805422
112268,12307
9810506,9510403
9409306,9209277
9611451,9510372
9905476,9606486
9512330,11124
9704453,9302292
9910464,9811489
107262,9903407
109248,2216
9606408,9404247
11237,9812472
110278,9605221
9405357,9311312
11253,10017
9903419,9612347
9509211,103316
102113,5080
9911317,9905461
12075,11251
9805252,9605288
110213,9902305
10059,9801219
9610501,9308349
9703371,9302299
9903340,9507462
9906481,9811495
5290,9808396
9259,9512338
3246,9307201
201296,9308272
9706207,9307241
9707291,9511397
9909433,6007
10289,9409356
9606325,9708393
9805264,9708393
111111,104101
9901309,9611251
11017,101009
9804458,9306241
3154,9505248
107133,9408224
103166,9708357
104279,9502293
2094,9707490
9807415,9806292
9809454,9406339
6059,9711396
9803207,10303
9402268,9808269
9711264,9902250
9228,9809582
9603289,9503476
9712348,9509379
6359,9807501
9908439,9903451
9601233,9603335
9409418,9304315
108073,9803389
12162,9505329
9706470,9605265
9503209,9407394
112186,106219
9610490,9609373
9906485,9401309
5127,9905359
9911321,9503204
202131,9210251
201098,9907414
9607426,9509296
9712525,9901362
9610364,9406315
9805509,9501284
9910425,9910393
9911460,9604267
9312213,9903238
107270,8102
9610554,9704417
9311340,9806292
7346,9506476
9903542,9707264
9905241,9512446
9605465,9509432
9708437,9610408
10254,9907571
9901344,9411233
9312221,102204
9902426,9401246
107034,9305228
105155,9605323
11206,9606399
6229,9804227
101201,9701399
101353,9806404
9805453,9802297
101261,9204206
9705414,9705399
9907251,9312202
9907202,9705429
108190,9402362
104142,9608322
9511453,9206262
12263,12100
9411404,9605259
105040,2226
9803396,9206222
7169,9402210
9807464,9501281
9512369,9902308
9811457,9806471
9810366,9311339
102299,9807488
2298,9610420
9903441,9811218
11258,9907331
9810338,9312258
9003,9605204
9509397,9301263
105283,9803313
112187,9407312
109201,9908214
9412265,9405249
9811268,9303255
9605451,9903303
2094,9804228
11270,9701303
9501333,9501251
112270,9802329
9912516,9611374
9708265,9601269
110120,9502417
9604438,9501415
9908400,9904478
105030,9211282
112271,9312226
102133,9904233
9910428,9711264
9712338,9912463
9610500,9503484
2209,9912519
9811354,9612483
9908515,9803315
11260,9905261
203071,9801269
7039,9809501
9803389,9205247
9608403,9706530
9612388,9309219
6259,9603391
101295,6307
3033,9510367
9612493,11144
9903220,9503445
109017,9507294
9611409,9403307
107138,9703209
8019,9412215
106118,9702216
9803349,9411434
106278,9707249
9607445,9502418
9810374,9906423
107028,9309289
202200,9705477
3281,9610229
12032,9904286
9910366,9407273
9906397,9307301
9912385,9911252
9409241,9412278
9612217,9411365
12019,9502366
9903539,9304225
9908399,9707517
202003,9912231
201178,9807454
1135,9311294
101217,9207234
4014,111106
9609324,9403384
9512223,9403292
9809262,9502293
9807358,9802406
12336,5109
9703327,9603450
108177,9904211
9705437,9607392
102191,9709325
9908280,9907231
111002,9906536
9607449,9305258
2238,9805262
4108,110278
202012,9711460
9605209,9510449
9512301,9412215
202188,9712398
9909265,9902482
9907450,9310236
9710211,9609245
103243,9907243
8269,9403338
102153,9707384
9904362,9237
102167,9908451
104072,9510408
6103,9302203
9709509,9808227
9601356,9502352
203080,9303230
106255,9903404
9217,9309289
9910263,9502254
110371,9511434
103246,9807540
201011,10230
9703337,9606345
9406267,109202
105196,9908347
9707277,12029
5193,9711450
101249,9806354
108236,3212
9704221,9710436
105304,9403383
106093,9505308
9909549,9708481
103087,9705219
105053,107081
9808313,9308335
9810411,9301232
9802368,9809596
2114,9605238
101045,111138
9408315,9403203
9910327,7362
9712478,9710402
9907448,9804419
1316,9711329
11049,9309283
104040,9808270
9602411,105293
9712301,9606212
107031,9405424
111009,103020
109289,9707387
9902371,9403306
111225,9506380
9810398,9402333
9509257,9501384
9709453,9304275
10058,9912396
9705357,3222
108095,9603249
8320,9701303
9802305,9505350
9606231,9903451
6109,9610204
9810498,9803457
106208,9706534
9610357,9403266
9806431,9505328
9909217,9604370
9603301,9212245
9809378,9512406
9801335,9507398
7157,9907499
9905320,9312350
9810364,9302307
3116,9909444
12156,9406296
9404271,9306264
7224,9311260
9512395,9409391
9612341,9511233
9610455,9603414
111153,9406289
9707458,9501369
9911349,9905220
9804392,9710463
9909485,7055
9508361,9607254
9902371,9705444
104238,9607447
9602250,9309248
9801238,9410315
9907271,9702414
9902283,9806328
101340,9803315
9610425,9609341
9812523,9806482
110112,9411405
104108,9505333
9610335,9304321
9404314,9308210
9602380,9505350
9910411,9512380
202020,9503356
111450,9710334
9906500,9402256
11055,9507462
9606322,9401347
203074,103198
9812275,9408319
107007,11387
9806416,9803242
9910491,9801282
11314,9810275
9710536,9605245
9701363,9503349
9602255,9405202
9710451,9804237
105244,9804212
9903340,9811299
9807285,9711514
9806346,9708396
9601313,9409390
9909232,9709289
9808248,9908309
7142,5025
105031,8273
202155,9411296
110059,9807495
9910481,9304229
2238,9605431
11281,9209215
110213,9604388
9704307,9607366
101092,9711448
9910375,9805306
9511444,9606423
9607483,9304286
9706499,6123
9803304,9902251
9610451,9706540
9508302,9412363
12200,9604250
108096,6124
9704349,9702392
9603361,9403363
7146,5206
9808273,9706467
9812237,9501369
9712223,9705411
9509269,9410345
9808313,9703449
111092,9907572
9801320,9611423
9612268,9811487
9612302,9609249
107333,9337
9512307,9405325
9903333,9601367
6344,9804398
11382,6251
9609529,9601367
201071,9505217
108030,9808205
107010,109202
201166,9404356
11394,9801262
9802389,9403266
9710227,103096
108125,9706426
2109,9506354
9501402,9603237
201243,9209241
9906445,9602385
9903426,9308287
9903535,9906470
9703411,9701250
9265,9511210
107150,9803315
9601378,9811353
9511317,9508322
9908516,9908326
102188,9901305
9903510,9310316
110024,9601375
103164,9410214
111278,107127
9905552,9512327
9804239,9405396
9907246,9811370
9312221,9208231
9605353,9703217
9811270,9806512
9501375,9409364
9910397,9805315
107316,9609331
9906329,9508247
9912525,9912408
9901373,9704331
9501348,9412362
103166,9808289
111096,10148
9808427,9702247
202085,9604323
9609451,9312279
8159,9810357
9905422,9706315
201150,9409254
9404297,9309293
9803417,9511380
12154,9906497
9807334,9801391
9612302,9609279
9801325,9603366
9812221,9512435
9906234,9806263
10353,9907272
9812538,9402291
201232,6160
9907534,9712318
108154,9805254
3154,9808270
202125,9712469
9802296,9508209
9706271,9609400
106308,103217
9910554,9905240
9808266,101325
9501303,9410321
9701203,9505317
11398,10160
9402218,9308223
101070,9407339
110221,9812397
201071,9808346
102238,9711414
9810411,9703259
109231,9804294
9701341,9401254
201253,109260
5307,9308325
9805296,9312228
106327,9409202
9611459,9356
9805417,9501228
112062,9610461
9710229,9607306
10227,9404237
9712410,9510301
9402211,9207234
9904346,9504372
9144,9910560
9901312,109048
9908343,9806423
1029,9804398
101070,9305290
8142,6177
9612237,9402214
5280,9905252
9502273,9703359
9503210,12222
105343,9509229
8029,9807216
9805364,9908523
1183,9911387
3195,9403256
9907475,9702281
10045,9711289
9702431,9609463
9610256,9706529
103274,1075
9803476,9403226
9909450,9401319
112247,9807211
9711287,9406337
7255,9507319
9806515,104217
7162,9607466
12203,9412385
101236,9808463
102200,9806293
9803232,9409335
7012,9205203
107164,9907532
9903261,106204
9410269,11394
106282,9904229
9706391,9803356
108232,9907268
9806516,9409372
9809491,9808205
203094,9512220
107129,9302210
109090,9806501
105299,9704318
9905443,9301274
4173,9810397
9809370,9610327
201146,9503207
9911330,9312228
108244,9406289
9912354,9708393
9902352,9907495
201124,9505427
9307259,9505233
9802358,9606423
202100,112260
103169,9305314
9606483,9711395
9702431,9503255
9811482,9403342
9901281,9509353
9909434,9702376
9610401,9207234
10104,9903337
9912427,9806315
9809550,9803241
9809383,102227
9601332,9511280
102019,9604279
9907377,9802441
8141,9807349
9810336,9408213
106056,9811444
108170,12352
9905437,9806413
4240,101350
9810321,9612269
9806401,9603326
9907455,9502298
6120,9909202
201308,9801307
9707415,9609364
3328,9904383
9908255,10077
9908308,9509333
9705309,9408228
9502346,9304225
9711314,9904432
105109,9805495
9811352,9807525
3033,9701390
11055,9302310
9401247,9203201
7077,9509216
102170,9703228
104073,9711396
9804237,9605445
8141,9812486
12311,9903502
6235,9805278
9603417,9306309
9405412,9603362
112054,9806244
9810260,8004
9909421,9309310
9609265,9303291
9808455,9501204
9701225,9807552
9908499,9211260
9610245,9610381
9412273,9302211
109036,9710401
9805243,111137
9901220,9711246
9812514,9504319
9612460,9608321
9902453,101092
9610364,9601349
9906456,9902271
9704263,9508265
201055,112115
9610333,9304257
9712301,9610205
112163,103067
105254,103040
9511391,9203206
101336,4010
9911390,9310311
9803334,9710224
4092,9908288
108084,9311336
11245,1101
203056,10003
9804332,9303234
9905311,9312223
9802355,9611409
9903541,9803400
9407344,9805217
9605362,9411365
106267,7006
9804443,9310257
1088,9912230
9311228,9906419
9904438,9310331
9812304,9711396
201001,9306320
9905291,9207228
9805223,9805385
9904348,9704448
9701283,9603363
9905202,102046
9504210,9310233
9811273,9801306
9609224,9309293
1134,9803389
109231,107071
9707275,9806351
9806281,9606423
9903244,9504314
201252,9308304
9809381,9806404
105024,9511210
9610224,9603404
9710341,9603357
112023,7349
105287,9310320
112312,9312232
9804323,9712404
9906234,9308272
9806288,9207221
9128,9511258
9812316,9709499
9506337,9410387
9712390,9610448
112106,9709356
110217,102323
102212,9803309
103182,9911323
9704270,9807310
110266,9703449
110062,5028
110099,9504327
9609297,9210233
9503446,9405268
9905400,9503333
9708258,9602239
9270,9902451
105057,9808327
6224,9808455
9509400,9807264
9209296,1268
9610202,9311324
101353,9410404
9904312,9802374
9508293,9405233
9405376,9310215
9907382,9808205
9910524,9905539
9810260,9509204
9709393,9605264
9912547,9309289
9908340,105009
5070,9906301
104218,9507212
105164,9402208
9610252,9505315
12296,9505350
9805328,9410373
5298,9303280
9909295,9706427
9612302,9904353
101144,7356
9805486,9804428
9507312,9311278
9907530,9706476
105205,9606443
9801275,9805471
9611241,9608205
10301,9812418
9510207,9605387
9811427,9610540
9901330,9511430
9909321,9809272
10007,9503358
12363,10354
8173,4140
9906266,1031
9609211,9308227
1241,11036
9707486,9909404
9810263,9408222
101103,9611415
9061,9903456
110133,9204207
9607417,9806366
9906248,9310210
9509425,9402278
9712456,9705291
111058,107151
104119,9801260
105014,12308
9805316,9609512
9606386,9401219
9610553,7176
9712223,9803445
9801271,9704206
9709324,9512218
5093,9810479
9709319,9411392
202261,11111
9806424,9705286
9905337,9305345
107079,9908225
9606232,9512288
9911368,9708237
9512439,9405428
202218,9605273
9610366,9603283
9801375,9603279
9908397,9404212
202170,9903456
108034,9212203
9901409,9710312
9912512,9705356
9608241,9903417
9808332,9505320
9607444,9707435
101103,9408276
9909207,9808272
9503327,9305205
7194,9404209
9703420,9411233
101305,9801368
9910437,9306306
7113,9908390
102125,9807442
202012,7108
103127,9910466
8226,9610208
9609254,9403221
9809299,9808421
9907473,9211325
9601233,9209291
112007,9702331
9607303,9703303
112151,10148
7023,2003
2188,9207234
2004,9407247
8224,9903358
4043,9905472
106081,9905312
110189,9503425
2066,9605394
9511391,9411431
9802275,9712535
9810394,9703313
7164,9211248
2232,9308292
106057,9912513
9708491,9612232
9910494,9903358
9912405,9508221
103289,9307226
103165,9303320
203079,9401236
9901209,107304
9807348,9810471
103084,102344
9809547,9804228
9908328,9809525
9603391,9512425
9905311,2213
111383,9901415
9405310,9701390
5239,9904279
9401273,9901299
9809377,9207214
9706520,9901304
110165,9605298
9511414,9210253
9906473,9812272
5084,9608366
9610344,9804266
9912293,105217
203103,12283
9905483,9707542
9702395,9612332
9806382,9806328
6164,9911262
10161,9609381
9708333,9704312
109217,9708369
12012,9809598
9912525,9611393
9811284,9602299
9610273,9303233
3238,9502251
9901292,9812208
106050,9408384
202199,9503356
9806486,9907545
9611239,9908323
9801235,9805389
9909570,9311222
103012,102238
9908471,9303320
9901330,9606230
9906419,9408332
9812353,110121
102278,9710561
9901208,9606360
9812345,9306309
9047,9606397
9805414,9410283
9905499,9812527
106154,9602366
9807377,9606337
109186,9606362
7031,9801252
9809535,9210279
9711446,6319
104271,9907504
9906459,9711396
9807416,9410326
5289,9711450
112134,9801209
9612359,9605351
109046,9501313
202146,9307329
9904458,9303202
110155,9505391
108256,9906512
9608393,9512406
9607382,9603208
9810239,9803365
9808416,9704318
9906335,9302212
9711309,9608472
9612391,9505353
201075,9603238
9907476,9808251
9712410,9512388
9904479,9705337
103210,7240
10348,9411426
7047,9711488
9805329,9303201
9909293,10260
9702323,9508343
8141,3246
9802295,9607291
101281,9505224
203095,9602419
9403349,9207221
9705250,9305228
9909429,9808301
9709409,9411366
9911528,9910242
2219,9403215
12109,9301254
9812267,9707490
105343,1251
106181,9903390
9903220,9903308
9707255,9701415
9407254,9306204
203024,9610204
9503262,9806518
9801372,9403249
104055,9710425
12269,9408275
9711280,9809427
9801359,9703402
9909497,9407209
9904382,9812344
12002,9703358
201043,9803201
9702312,9704377
201197,9911479
9907275,9702392
8232,9601387
106085,9807353
11349,9604223
9902328,9612364
111167,110022
9707302,9604452
9512307,9504378
9604404,9710550
104019,9403208
6103,9711356
201301,9503394
9108,9212206
9503270,9609279
201179,9908222
9609458,9605444
108250,9605326
9411326,9805373
9511390,9702216
9810243,9704452
9903431,9507212
9912531,9310313
9908242,9405340
9707412,3187
11269,9612313
1044,12352
8271,9804409
9507269,9309335
9812399,9209250
9910277,9709397
9405407,9911421
9806328,9509423
4170,9811356
9811371,9605325
202251,9803326
108205,9411365
9910524,9710460
9611236,9709388
9905500,9602238
9909499,9904380
9507407,1074
9909392,9805217
9702319,9810440
2276,9205205
9501357,9412265
9809231,9906469
7082,9806472
104009,9706530
9809280,9707291
9704349,9504248
9711210,9607448
9906275,9810328
9297,9610229
2108,9706281
9908451,9811356
111112,9808324
202191,10088
109243,2234
101353,9705442
9801373,9412385
104242,6049
104060,9246
101249,9504316
9905369,9507389
106062,9602363
9912376,9506451
9807393,9706512
9906378,9809439
105063,9910204
9908342,9812348
9911233,9707377
9609208,9903407
112360,9811356
202169,102030
8057,9801444
